age,gender,education_level,employment_status,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_interest_rate_pct
44,0,1,0,1794.97,1323.5,22474.97,14.15
33,1,0,0,500.0,238.13,44898.27,8.86
20,1,0,3,5101.81,3255.39,379023.37,29.52
30,1,0,0,3166.7,1987.55,368384.37,17.73
53,1,2,0,4316.63,3812.64,236626.15,16.63
39,0,1,3,500.0,169.29,56128.54,6.28
66,1,2,2,1963.63,1717.18,56675.91,12.39
51,0,2,1,6400.4,2016.26,328824.39,12.58
35,1,2,2,2606.4,1106.56,262625.09,19.97
57,1,2,1,836.39,666.0,89839.84,7.42
55,1,2,2,4618.9,4077.45,41057.51,20.94
40,1,0,1,3029.25,1503.36,78246.85,25.11
56,1,1,0,3759.66,1644.54,384803.14,28.73
32,1,2,0,1788.63,1053.26,31153.8,19.97
35,1,2,0,5949.34,2806.29,464807.63,28.12
38,1,4,0,5419.76,3229.56,35507.59,6.25
42,1,2,0,3568.21,2382.45,219049.14,3.82
29,0,2,1,7086.1,3970.95,338514.43,17.98
50,1,2,0,7473.03,3905.78,483345.02,12.25
31,0,2,3,5347.51,4721.58,68318.7,29.12
44,0,2,0,5287.29,2010.26,450154.1,6.53
52,0,0,0,4640.58,3095.8,145090.58,7.29
47,1,0,0,4863.36,3155.09,471351.44,19.91
41,0,2,0,4851.33,2403.05,395954.81,11.2
25,1,0,0,500.0,257.6,1761.92,5.69
66,2,1,3,4739.92,2305.86,374315.54,20.23
47,1,1,0,3210.2,983.68,98813.12,17.2
28,0,2,3,933.47,690.04,101627.61,20.44
18,0,4,2,3533.27,2507.81,17443.35,24.72
66,1,0,1,4632.81,3872.33,514814.44,7.11
61,1,3,0,500.0,335.81,30857.77,7.28
21,0,2,1,3550.2,1463.68,332940.4,23.42
62,0,0,0,2847.85,2469.49,265040.67,14.21
27,1,2,0,4357.77,2519.33,48288.92,19.78
60,1,1,2,2456.61,2173.29,80167.21,24.8
24,1,2,2,3739.6,1689.67,184953.34,14.79
33,1,4,2,3597.46,1373.09,312141.13,3.65
42,1,2,0,2827.35,853.12,13830.37,11.03
30,2,1,0,3674.66,1580.37,267238.55,7.5
52,0,0,2,2815.59,1464.35,146188.11,9.45
29,0,1,0,3029.7,2589.48,237082.32,18.55
33,1,0,0,2502.65,2014.34,157619.77,23.44
18,0,1,0,1061.6,610.06,90587.21,20.97
44,1,2,2,4957.3,1831.3,307174.7,22.92
45,0,0,0,5171.62,2697.08,252917.01,23.76
40,0,2,0,1773.33,1417.55,71719.96,24.93
44,0,0,0,7505.56,5067.28,570651.7,3.73
63,0,2,1,2537.28,1843.66,142957.24,6.08
51,0,0,1,3447.13,3069.99,30182.65,27.13
22,1,1,3,4405.83,1868.08,444976.38,12.84
54,0,1,0,4873.67,3641.56,474524.61,7.07
42,0,0,0,4117.72,1832.01,204244.16,22.31
27,1,1,0,7044.76,4150.23,234496.26,25.81
42,0,2,0,5937.25,4017.12,16368.56,9.34
23,1,1,3,3146.14,2690.24,8818.7,18.5
35,1,0,1,5262.27,3400.98,106400.68,4.14
62,1,0,1,2937.06,2434.26,252728.1,19.68
38,0,1,0,3106.0,942.59,134064.44,12.3
22,1,0,0,3546.9,1788.25,44178.49,20.63
49,2,2,3,9011.76,7883.62,490913.51,18.02
44,0,0,3,553.44,348.74,65500.42,7.16
47,0,1,0,6101.03,1852.42,597232.2,4.1
50,1,2,3,2755.32,1461.12,62767.88,13.72
25,0,2,0,3031.31,1832.7,268364.61,21.84
61,0,2,3,4426.72,1836.09,79538.99,27.12
46,1,0,0,4923.87,4249.0,286958.1,25.71
37,0,0,0,6390.01,2072.98,411363.8,16.28
29,1,1,0,4919.72,3680.27,36768.83,18.36
23,0,0,0,6874.85,5931.06,143361.58,18.06
68,1,0,0,6782.19,2634.08,507597.96,6.48
68,2,1,3,1935.17,1110.18,16879.42,22.91
67,0,2,0,4939.11,2620.84,81029.62,4.81
55,0,4,3,500.0,241.06,51654.92,7.81
61,1,1,0,2736.39,1803.72,266670.02,16.82
40,1,0,0,2784.48,1061.48,188143.72,28.46
19,0,0,0,4537.69,3353.78,393903.68,14.31
24,1,0,0,3847.58,2926.85,395073.55,23.54
20,0,0,0,2197.38,1394.27,128624.27,17.97
51,0,0,2,7103.85,3317.98,133812.27,5.53
38,1,4,1,1131.0,686.72,14498.76,28.44
29,1,2,0,4269.15,3209.97,14836.86,9.97
66,1,1,0,5043.51,3795.16,593793.3,27.23
39,1,0,3,3247.55,1544.3,150112.2,8.37
30,0,2,1,3568.84,1758.64,8473.85,5.22
67,1,0,3,4539.98,4023.77,369168.7,22.52
64,1,2,3,5400.02,2202.62,569472.96,10.81
46,0,3,1,3915.89,3150.29,434260.26,3.02
30,0,0,0,1884.22,609.34,85260.58,24.73
32,0,1,3,4649.88,2722.29,161826.53,3.72
29,0,0,0,3510.28,1279.64,372625.14,13.25
48,1,2,0,4748.83,3560.24,519348.96,11.46
50,0,1,0,3065.38,1167.39,212564.36,22.65
58,0,3,0,1478.21,1051.18,14403.77,23.14
34,0,1,3,2496.83,1025.89,65331.18,4.34
38,0,2,1,3763.28,2432.66,299222.11,5.68
30,1,2,0,4101.5,1532.81,351100.35,19.79
49,1,2,0,3301.62,1689.83,262947.67,12.35
65,2,2,1,2908.46,1214.43,198741.92,16.37
66,1,0,1,3512.63,2295.76,49348.5,5.41
39,0,2,1,2637.45,2038.5,264253.93,27.59
36,1,2,0,3807.36,1285.53,258511.83,12.09
29,2,3,2,500.0,166.97,46242.56,4.3
22,0,3,1,4761.56,1753.78,480187.14,22.22
45,0,2,0,5801.29,1758.29,190521.57,27.65
63,1,2,3,4731.04,2030.45,405852.45,25.96
31,0,1,2,5280.95,2581.31,448988.64,26.67
30,0,2,1,8196.88,6996.44,980970.59,21.43
58,1,2,0,8202.63,2660.52,479548.59,3.59
38,1,0,0,5082.05,3818.47,456203.54,3.91
45,1,2,2,3001.85,1683.48,301175.47,24.04
27,0,1,0,4053.9,2700.95,183244.48,23.09
29,0,2,0,5708.6,3360.32,129469.16,8.46
60,1,0,0,4386.54,2656.08,246717.85,21.41
65,1,1,1,7447.94,2855.76,573653.02,5.72
39,1,0,0,3884.55,3222.55,317191.62,3.07
21,1,0,0,2386.45,1217.33,52761.46,12.53
37,0,2,2,2667.55,2258.76,160748.75,4.06
58,1,0,0,4776.98,3310.03,24296.29,8.2
61,1,1,1,1939.64,1730.19,185948.29,12.61
53,0,2,1,2333.0,1602.88,88528.14,27.41
35,1,2,0,1466.75,987.75,29068.79,4.48
40,1,2,0,4290.14,1858.86,33940.62,26.35
46,1,0,1,1109.38,907.45,6094.91,8.42
61,1,2,0,5268.51,3456.1,297364.73,11.49
20,1,1,1,3835.16,2328.13,87407.87,8.9
66,1,1,3,3110.37,1325.74,309874.64,27.01
20,1,0,0,2204.43,1798.55,197217.37,16.33
45,1,4,1,7786.69,4377.41,105824.56,29.83
61,1,1,0,7051.74,2766.68,758356.12,15.53
59,1,0,0,1909.25,667.28,178447.66,13.39
23,0,0,3,4946.71,3640.82,571333.29,7.69
22,0,2,3,1681.62,851.88,41941.89,14.37
43,0,2,3,6804.17,5491.38,313878.58,5.11
30,0,2,0,3860.31,1603.54,146156.3,21.15
22,1,2,2,3890.13,1304.88,401672.73,20.03
57,1,0,0,5184.18,2610.77,392756.64,5.21
23,0,0,0,2370.55,859.17,108023.92,3.18
54,1,0,0,3488.38,2980.72,187130.6,26.34
54,1,0,0,4620.44,1461.57,426012.38,10.87
61,1,1,0,6135.14,3130.23,627254.18,28.35
42,1,0,0,3146.23,1139.37,122907.29,8.87
56,0,3,0,5170.94,3242.66,495154.95,18.77
22,1,2,0,761.84,405.58,42218.33,4.49
25,0,2,0,5589.61,3731.15,639278.9,29.62
69,1,3,3,5926.31,3909.48,39436.45,11.99
61,0,2,0,4526.13,2568.49,516072.75,14.57
61,0,1,0,500.0,179.93,26170.66,10.75
58,0,1,2,4818.02,3641.24,57103.22,19.59
21,1,0,0,2752.79,938.86,147410.65,26.89
61,0,2,1,7721.07,3284.46,440729.69,15.41
30,0,0,3,3808.47,1626.76,337987.36,3.93
55,0,1,3,6801.52,2581.64,620138.73,21.92
26,2,1,0,3511.02,2900.36,201384.12,4.71
24,0,0,0,500.0,375.81,50979.16,15.09
34,1,2,0,5533.8,4266.27,127771.42,19.29
46,0,0,1,3255.98,2415.41,314998.4,19.07
36,1,0,2,5579.4,4724.27,97794.69,3.94
29,0,1,1,7735.17,2686.51,9669.12,4.75
31,1,2,1,3255.22,2489.84,87338.78,17.18
36,0,2,0,1238.57,553.89,102364.16,21.21
53,2,0,0,5437.87,3700.35,560701.83,27.05
55,0,4,0,4019.38,1510.67,42843.77,25.35
40,1,0,0,3140.96,1749.96,204263.64,15.8
23,0,0,0,5257.91,2082.27,459237.28,26.54
42,1,0,0,2577.65,1335.71,16611.99,21.2
33,0,2,3,2024.26,953.65,22572.71,29.3
59,1,2,1,7575.68,4901.39,423794.45,22.65
64,1,4,0,5800.99,4149.07,460517.09,23.62
26,1,1,1,6149.08,3962.09,334961.95,28.49
32,1,0,3,4434.94,3826.52,515781.78,16.72
28,0,0,0,4546.83,3215.3,397749.25,3.64
41,0,0,1,3874.62,2969.04,344117.48,4.02
30,1,0,3,5699.15,1982.54,539262.2,29.7
65,0,0,0,1491.34,1227.99,102087.07,17.75
40,1,0,0,1702.28,1318.64,92535.39,13.8
39,0,2,3,2649.63,1637.07,56057.23,3.49
67,0,1,1,3576.34,2334.32,191072.99,27.12
44,0,1,0,7022.59,2529.21,306492.1,28.74
41,0,0,0,5758.48,5095.85,644480.36,8.88
43,1,2,0,6263.38,2047.56,162171.73,17.35
51,2,1,0,7781.75,3538.57,539552.98,27.99
31,1,0,0,1981.27,1486.04,93462.58,16.2
55,0,1,0,3945.8,3008.98,99001.2,26.89
40,0,2,1,6488.86,2445.07,457336.37,21.63
57,0,2,0,2078.99,1521.3,5556.27,26.64
67,1,2,0,3204.21,2294.17,253007.24,9.43
44,1,2,0,6699.05,4243.64,414794.08,15.37
62,1,0,3,4354.96,3640.67,348823.06,21.46
50,0,0,0,5881.29,3588.1,173485.01,21.86
39,0,1,0,1531.31,1069.3,34702.73,19.72
36,1,0,1,4412.0,3934.15,244779.99,5.59
33,1,2,1,3229.05,1073.64,55435.96,8.57
58,0,0,0,2503.98,1459.98,293887.59,8.73
43,0,3,0,904.07,282.19,101428.95,23.44
19,1,2,3,1788.03,1460.26,70338.55,18.55
41,1,1,1,4011.36,2284.72,86699.54,10.87
35,1,2,3,5972.3,3542.99,333585.89,16.81
21,2,0,1,5551.11,3478.53,271534.03,16.81
49,0,4,2,2851.75,1094.29,48023.15,3.47
32,0,0,3,1005.68,652.3,32427.73,29.69
20,0,0,0,3003.19,1468.91,17724.57,9.72
19,0,2,1,4171.9,1427.54,288164.26,13.43
62,1,0,0,4546.46,1694.41,312202.94,8.38
53,1,1,0,3199.04,1434.02,364381.73,12.26
41,1,0,3,8595.3,3421.77,514520.03,16.65
37,0,0,2,864.32,521.52,8938.29,7.23
65,0,1,0,4618.99,4115.22,521413.1,12.35
31,1,0,0,3726.74,2036.41,405130.32,29.39
19,1,2,0,1468.34,689.19,53121.88,23.19
26,1,0,0,4872.56,3735.89,120114.82,21.73
23,1,0,0,4541.85,1619.66,388270.74,22.58
53,1,0,2,3800.55,3193.14,422518.33,23.23
68,2,0,0,3404.36,1955.86,350828.03,24.34
57,1,2,0,6748.11,5695.86,644188.79,22.88
33,0,4,3,1730.68,1048.55,158705.73,5.89
44,1,2,1,4178.48,1740.96,233549.61,11.56
57,1,4,0,4524.5,2301.59,454172.46,26.21
32,1,2,0,3549.67,2971.39,108365.49,12.75
19,0,0,3,2521.42,2009.12,174715.73,8.04
34,1,2,0,3783.11,2559.14,134570.14,14.64
19,0,0,0,657.86,271.83,57412.16,15.79
53,0,0,0,3650.88,1896.73,319606.21,12.8
23,0,0,1,6404.58,3228.58,434907.18,10.08
31,0,1,0,3079.94,2098.61,131571.98,25.42
25,0,4,0,2739.91,1280.08,59234.43,9.32
48,1,2,0,1706.11,1376.42,84527.76,12.07
26,1,2,0,4492.68,3894.79,215746.09,13.06
69,1,1,1,4111.41,3298.39,385163.43,23.2
27,1,4,0,4036.92,2010.76,291901.16,11.43
26,0,2,0,6807.49,3323.76,742288.73,5.57
36,0,2,1,4761.82,2743.55,465526.46,14.22
24,1,2,0,4501.08,2814.42,459753.42,27.61
48,1,3,0,7052.18,5967.79,479371.49,4.54
56,1,0,0,3451.56,2225.37,11993.54,22.26
18,2,0,0,2175.76,1392.16,126295.45,25.95
64,1,0,0,4549.2,1630.75,294110.94,21.64
64,1,3,1,4969.54,2526.8,483196.76,26.78
53,0,1,1,7878.7,4420.46,620897.21,20.16
28,0,0,1,6913.51,2146.69,174028.24,27.96
45,0,0,0,1041.98,482.05,80142.08,19.68
44,0,2,1,4995.58,2972.08,406627.41,11.45
28,1,3,2,7448.77,2624.0,20200.6,22.75
50,0,0,1,3259.48,2653.64,20940.91,10.67
62,1,2,0,6669.4,5439.35,390748.97,26.65
22,1,3,2,2698.81,833.84,217966.44,21.05
31,0,0,0,4815.33,3324.41,533067.11,12.47
22,0,0,0,4038.88,3607.58,52425.13,28.85
56,1,2,0,3200.41,2217.36,225675.99,9.57
26,1,1,0,2638.6,1468.94,209734.83,5.21
21,1,2,0,500.0,209.92,26423.74,11.37
34,1,2,0,4560.73,1902.17,198944.48,21.81
36,1,2,0,3832.36,2049.59,268028.5,17.13
33,2,2,0,500.0,345.64,50717.15,13.79
47,0,3,2,2460.55,1582.77,218435.01,29.23
37,0,1,0,3534.38,2569.42,238063.44,5.15
31,0,2,3,500.0,163.4,55398.52,23.97
46,0,0,0,500.0,277.38,10660.28,10.66
55,0,2,0,2912.1,987.87,141432.31,5.9
38,0,0,0,7308.08,4311.94,174254.48,23.89
46,0,0,0,6117.75,2640.57,482776.84,16.87
46,0,2,0,4024.51,2394.28,44580.11,29.64
52,0,0,2,4114.12,1577.44,219799.5,20.93
34,2,2,0,6960.1,5711.69,271423.76,28.3
45,1,0,1,2733.35,1498.05,218807.76,17.0
22,1,0,2,1479.44,490.49,96726.72,20.3
48,0,0,0,6742.11,5736.58,322338.75,28.67
38,1,0,1,4470.02,1636.11,451810.17,26.27
50,1,1,0,2663.27,1493.12,52933.01,11.26
28,0,1,0,1622.97,817.67,65930.49,17.1
54,0,0,0,4257.88,1646.9,69028.38,10.5
44,0,0,0,5758.49,4794.62,375535.56,11.13
64,1,0,0,4377.14,3176.37,487138.64,29.6
61,0,0,0,1395.17,901.8,80733.58,10.8
63,0,0,0,5271.3,2933.86,147087.38,27.34
21,1,1,2,6970.7,5238.53,310231.77,21.13
46,0,1,3,5964.75,2549.07,506997.52,23.12
42,2,1,0,3440.51,2356.72,334878.59,13.97
54,0,2,0,9618.14,7000.38,250480.64,24.13
53,1,1,0,3069.09,1285.13,135434.09,15.92
36,1,4,0,3760.11,2267.39,35515.85,6.91
45,0,2,0,5906.49,3873.2,106032.13,4.23
31,0,1,0,2175.54,910.84,211220.51,7.4
21,1,2,3,5047.94,2658.45,303834.03,21.82
20,0,1,0,6193.28,4414.34,717310.84,11.42
19,1,2,0,2261.44,1816.43,142125.71,20.73
23,1,4,3,5290.71,2533.46,258685.37,29.84
62,0,0,0,6910.35,2611.73,345989.39,10.92
54,0,2,0,6284.81,4840.19,65744.8,18.78
28,0,1,1,6877.81,2929.33,254862.98,17.19
59,1,0,0,2992.87,1493.54,172244.41,29.81
28,0,1,0,500.0,317.72,45169.78,29.32
21,1,0,1,1760.04,1526.56,83866.16,26.11
50,0,0,0,4527.55,3247.21,334926.86,29.18
20,0,0,0,4161.61,3407.97,14062.8,20.3
65,1,2,0,6314.69,2662.9,200515.1,26.64
23,1,0,0,2164.24,669.51,11450.67,4.81
43,0,2,2,2699.44,1863.87,148496.22,4.41
40,0,2,0,2836.55,2335.9,81257.89,5.25
66,0,1,0,2356.58,1924.0,165124.53,10.51
58,0,0,3,4544.27,2735.0,294988.38,29.99
30,1,1,2,1646.13,524.98,22548.65,11.14
53,1,0,1,4277.26,3291.55,471226.09,24.26
30,0,0,0,734.26,307.16,62827.98,14.64
63,1,2,0,7985.05,7021.88,418494.81,12.74
39,1,1,0,6126.9,2627.94,205196.1,5.32
27,1,1,0,5018.42,2368.21,466398.03,27.45
26,1,0,2,6182.76,5389.51,620803.6,6.96
25,1,2,1,5937.8,2762.4,429754.51,15.14
21,0,2,2,4134.34,2590.07,60614.69,20.33
50,0,1,1,2423.2,1362.57,69285.75,11.95
34,0,2,1,2098.63,1388.48,166213.34,24.26
59,2,2,0,4654.48,2372.54,109839.82,21.39
67,0,0,0,4748.25,3500.57,263883.7,7.89
38,1,2,0,4263.86,3701.29,66158.45,7.54
51,0,0,1,2964.65,1814.7,103899.11,25.44
26,1,0,0,5552.34,3687.47,45299.87,10.37
69,0,0,1,7410.66,5200.74,47102.78,28.4
68,0,2,0,8126.26,3567.88,704321.4,26.09
38,0,2,0,3888.98,1520.16,51069.07,27.04
19,1,2,1,2904.77,2360.26,113579.51,3.72
34,1,2,1,2232.51,1864.43,215234.51,23.8
61,0,1,0,3429.16,1102.94,364058.09,3.06
32,1,0,0,5634.34,4358.45,533170.98,22.55
30,0,0,2,7146.85,3174.75,45372.82,4.18
19,1,1,0,6170.69,5371.81,310051.47,10.82
32,1,1,0,3807.45,1154.32,154379.93,28.66
30,1,1,1,4062.59,3270.92,335470.82,20.87
31,1,0,0,4498.43,3532.44,412233.16,10.56
39,0,0,0,2833.93,2097.22,224298.43,23.93
20,0,1,3,2804.41,1204.92,62205.49,3.11
21,1,4,0,3690.21,1131.9,358679.49,18.4
46,0,2,0,4396.6,2039.22,246001.14,29.07
68,0,1,3,6070.23,4636.77,453679.09,4.57
65,0,0,1,4575.82,3165.67,177607.35,15.05
34,1,0,1,5610.92,2797.33,589885.47,9.53
31,0,0,0,2705.55,2289.21,156573.95,28.32
53,2,0,0,5719.58,2071.76,21783.37,24.35
54,0,0,0,2540.76,1204.82,7699.47,16.93
46,0,2,1,3406.89,1845.44,288252.74,20.87
65,1,0,1,8694.48,2833.83,802132.18,29.47
48,1,0,1,3004.1,1832.87,16778.59,12.04
40,0,0,0,500.0,266.21,39342.71,22.49
26,0,0,0,500.0,351.78,46164.83,28.75
53,0,3,0,1199.96,913.11,15187.72,6.11
27,0,0,0,4208.49,1487.46,353240.14,23.87
61,1,1,0,3602.89,2181.48,257054.19,27.17
56,0,2,3,6330.75,2427.2,617620.23,23.14
63,0,0,1,5916.19,3223.52,567014.77,26.52
23,1,4,0,5361.19,4292.53,481131.19,26.15
34,2,0,0,4828.63,2068.35,433151.63,26.63
18,1,1,1,1508.79,1306.59,71672.06,21.09
49,0,0,0,6955.37,4898.8,262488.5,27.95
67,1,0,3,3197.42,1746.41,58867.73,17.6
20,1,0,0,6324.21,4599.06,89928.5,25.0
31,0,0,0,4262.23,1917.8,83856.58,12.93
19,1,1,0,4315.75,1615.09,360154.0,8.4
68,0,2,0,1247.0,748.56,44073.1,15.32
48,1,2,0,989.33,867.91,11977.72,24.73
43,1,1,0,7172.32,5274.86,448908.89,7.88
22,1,1,0,3326.11,1840.7,240846.54,4.56
23,0,0,2,982.3,695.35,74255.78,22.95
32,1,4,0,5030.24,4022.91,155868.99,9.26
58,1,1,1,3062.05,1885.83,248982.54,26.74
24,1,4,3,5347.3,2204.24,439525.93,14.88
65,1,1,0,2950.68,2647.3,80415.35,14.32
56,0,2,2,3856.72,1711.39,242148.89,28.68
38,0,0,0,3967.83,2238.05,322054.62,10.35
33,0,2,0,4683.94,2666.84,560979.73,28.97
37,1,2,0,500.0,443.93,18731.49,9.17
69,1,1,0,1804.85,610.42,141571.18,4.48
69,1,2,0,4539.04,2977.02,488074.3,13.05
33,0,3,0,2812.63,2092.93,115181.33,7.95
45,1,0,2,8442.28,3481.87,349170.98,4.05
33,1,2,0,2946.09,1883.5,282755.15,16.69
21,1,0,0,1110.05,381.83,94999.1,29.65
18,0,1,3,3809.89,2875.2,424619.48,4.52
64,1,2,0,2896.24,1782.4,273590.1,21.26
36,1,2,3,4610.92,2732.82,368206.2,28.32
23,0,0,0,5080.81,3393.51,605208.91,14.65
32,0,2,0,3512.59,2720.44,8688.81,13.68
25,1,1,3,6322.14,3266.07,163554.52,7.31
69,2,1,0,7934.19,2799.2,256358.06,19.25
50,1,0,0,3120.48,1147.34,311584.82,7.24
62,1,1,0,1973.22,788.4,209549.92,11.52
64,0,2,0,3360.84,2636.71,34367.48,16.09
69,0,1,1,7004.94,3994.98,369640.35,14.76
62,0,2,2,4917.85,4077.1,306392.68,5.56
69,1,2,1,5810.17,2551.52,162436.5,14.47
32,1,1,1,2920.78,1245.28,83957.72,17.66
39,0,0,1,2870.22,1815.81,293757.82,20.1
41,1,2,0,1410.95,1125.05,3861.94,11.13
57,0,0,3,2626.11,1142.15,275368.12,25.38
65,0,0,0,5181.46,4553.93,534923.85,4.42
62,1,0,0,4483.02,3550.43,285257.91,7.0
41,0,0,1,3571.05,3056.1,30380.43,28.41
31,1,2,0,2575.43,1713.39,235605.6,14.59
40,1,1,0,8185.42,5729.9,535152.47,19.27
62,1,0,0,4687.73,1704.89,261900.7,5.43
40,1,3,3,4506.38,2136.61,382961.61,12.45
49,1,0,0,2164.63,1438.35,25988.63,19.7
20,0,0,0,4200.01,3577.45,304273.04,19.09
48,0,0,0,5899.28,5022.96,645922.95,27.37
41,0,1,1,2684.02,1734.74,5874.0,5.09
54,0,2,0,3743.98,2693.56,117849.11,28.07
67,0,2,0,4046.92,1247.79,438590.9,15.85
48,1,2,0,5059.29,2092.14,473942.8,10.52
47,1,2,0,3705.77,3145.83,426093.25,18.96
32,0,1,0,5699.98,2599.5,675832.48,22.27
35,0,2,2,1452.27,578.66,66927.73,10.6
22,1,1,2,4489.69,3204.26,466626.72,23.43
24,1,2,0,3106.58,2267.05,65455.21,16.75
45,0,1,0,4453.18,2241.61,101031.13,7.19
54,0,0,0,836.28,557.44,72327.95,14.64
47,1,1,0,1366.98,1156.84,147809.44,14.25
40,0,2,1,2465.97,1803.31,203384.88,3.13
48,0,2,0,2748.35,2270.36,65737.07,7.08
38,0,0,1,5442.26,4139.25,519241.95,3.32
18,1,0,1,500.0,238.28,30340.95,4.94
69,0,0,1,5064.18,2284.61,63189.67,15.75
65,0,0,2,6658.47,2202.01,85489.46,14.45
56,1,0,3,6738.71,3067.87,766929.65,29.46
59,0,2,0,4105.15,1602.2,67276.97,20.89
49,0,2,2,2633.21,892.6,132170.76,28.22
34,1,2,0,500.0,201.23,58152.49,10.93
57,0,2,0,3245.47,1089.61,192681.62,18.42
65,0,2,0,633.83,439.15,62211.75,20.8
19,0,1,1,3810.95,3416.41,34309.2,8.56
53,2,0,3,4684.32,3537.06,92980.29,12.36
58,0,2,0,6630.09,5066.58,684860.88,27.84
29,1,1,0,4934.71,1833.56,359040.16,24.49
30,1,0,1,3106.41,956.77,202409.73,13.95
65,0,0,0,3344.15,1122.09,326107.17,5.1
27,0,1,0,500.0,166.56,7533.45,6.18
48,1,1,1,3887.19,2503.2,252719.47,9.57
36,0,2,0,5343.74,2436.57,416202.88,8.6
32,0,0,1,1908.68,619.27,189102.57,24.69
42,0,2,0,5188.36,3444.54,461192.32,25.43
38,1,1,0,6817.57,3781.26,24663.34,7.45
36,1,1,0,6652.0,5341.5,165194.85,4.13
58,0,1,0,2521.2,1695.7,226468.66,23.47
40,0,1,1,5026.1,4031.35,11941.21,25.5
64,0,0,2,500.0,334.07,16062.32,24.85
27,0,2,1,4364.85,1874.39,83444.32,7.12
36,2,0,0,5353.01,3039.07,631884.63,25.7
35,1,0,0,2216.34,1134.68,114474.84,3.92
65,1,2,1,1875.87,1572.34,76701.26,25.83
52,1,3,0,3529.82,2726.66,412369.24,18.86
21,0,0,1,3593.73,1699.8,143433.91,15.64
61,1,0,0,4890.88,1856.75,259226.94,11.06
51,1,3,1,5934.34,4664.71,481263.89,8.36
52,0,2,0,1764.5,1355.58,26599.02,21.04
61,1,1,2,4124.23,2575.38,212940.61,9.54
24,1,2,0,4654.42,2706.9,237057.75,21.91
20,0,0,0,8715.58,6270.64,961814.9,14.93
40,1,0,0,6274.11,3851.45,739150.45,7.68
66,1,1,2,4076.79,1939.47,459081.04,22.41
42,0,2,3,2659.33,1019.12,36728.01,3.95
56,0,0,0,3306.95,1845.65,118038.01,26.55
46,0,0,0,6317.98,2009.11,44525.71,22.14
33,0,2,0,4700.08,2345.71,84959.78,4.71
18,0,0,2,6045.72,3132.69,290248.83,6.69
56,1,0,0,7105.5,4892.58,439160.73,23.95
61,1,2,0,2288.86,1626.01,112381.55,21.92
35,1,0,0,1830.74,803.35,42696.92,7.12
58,0,0,1,2863.17,2022.45,108691.92,24.1
66,1,0,0,2830.33,1637.31,194158.87,11.27
58,1,2,0,3757.77,3348.34,281725.77,28.7
22,1,2,3,2465.27,1868.41,239984.44,7.15
44,1,2,0,2169.64,1583.17,95139.65,27.09
52,0,2,0,3686.97,1353.36,441190.55,10.91
56,0,1,0,815.94,630.35,48964.58,5.56
68,2,4,0,2708.63,1599.78,105135.27,4.19
65,1,0,0,4017.61,2332.13,312873.56,8.33
50,0,1,3,2624.2,1943.76,239511.72,22.43
54,0,1,0,6286.25,3433.85,144395.91,9.37
46,0,0,1,6858.5,5356.27,129783.52,16.16
66,0,4,0,1415.82,1210.55,138404.33,15.39
34,1,2,0,7302.68,4308.23,774959.21,6.16
34,1,0,2,2700.68,1351.55,103096.26,23.97
43,1,2,1,3078.43,1600.65,140233.81,6.21
60,1,1,0,6230.44,5079.09,224725.84,5.62
29,1,2,3,1060.69,686.94,83362.39,6.25
39,1,1,2,5026.06,4338.6,495052.66,3.51
33,0,2,0,4033.91,3579.34,433750.64,27.22
54,0,0,0,5452.68,4882.27,362747.34,15.97
21,0,0,0,500.0,354.93,10323.38,11.39
68,0,0,0,1317.93,636.77,109886.51,6.66
47,0,4,1,6096.76,3756.87,427104.72,6.32
64,1,4,2,500.0,411.5,45954.32,24.84
58,0,2,0,4628.33,3997.03,220251.95,20.87
39,0,1,1,3633.72,2280.38,310550.89,8.59
66,0,1,0,1566.04,921.64,172695.1,9.21
50,1,0,0,2305.12,1683.38,274038.64,6.14
64,0,0,1,6898.17,2508.57,465946.02,7.52
37,1,3,0,3323.09,1304.95,305882.39,25.51
45,1,1,3,4828.93,2851.25,493248.75,10.69
41,1,0,0,4183.84,3761.41,471594.75,4.97
30,0,2,1,5176.34,4146.73,590930.8,12.29
32,0,1,0,4200.57,3443.31,127005.93,10.44
38,0,0,0,3783.72,3311.32,101131.44,15.53
34,1,0,0,5516.26,3151.86,261741.01,15.22
30,1,3,2,2995.43,1521.32,40347.9,21.1
21,0,2,0,2857.47,1517.18,13817.21,16.52
68,0,2,0,6352.92,2466.54,524883.86,25.91
49,1,1,0,4080.02,2806.63,181553.84,22.66
35,0,2,0,6189.22,4059.58,542184.99,24.75
40,0,2,0,6412.82,5147.5,528717.99,8.01
36,0,1,0,3634.24,3006.21,378250.5,26.1
29,1,0,0,3232.77,1857.16,15834.96,12.88
55,0,0,0,10958.83,3800.52,1070516.66,25.1
19,1,2,0,1495.15,1027.56,161521.18,20.15
36,1,0,0,4838.94,2855.16,487565.57,27.87
34,1,0,0,4174.4,2571.46,76477.25,24.92
56,0,2,1,5347.5,2076.38,483390.13,19.2
27,0,2,1,5594.14,2298.68,328160.69,27.55
56,1,2,0,4564.2,2668.85,277472.42,13.86
45,1,2,0,3406.94,2597.36,36077.28,15.85
61,0,2,1,3036.62,1870.96,63503.25,18.07
47,0,1,1,6816.31,3146.04,244629.14,6.8
18,0,1,1,3350.89,1917.18,59255.91,8.19
